,Date,score,Close
0,2019-11-13,0.4404,8808.262695
1,2019-11-14,0.4549,8708.094727
2,2019-11-15,0.5106,8491.992188
3,2019-11-16,0.0,8550.760742
4,2019-11-17,0.3182,8577.975586
5,2019-11-18,-0.296,8309.286133
6,2019-11-19,0.0,8206.145508
7,2019-11-20,-0.5266,8027.268066
8,2019-11-21,0.4767,7642.75
9,2019-11-22,0.8288,7296.577637
10,2019-11-23,-0.3434,7397.796875
11,2019-11-24,0.0,7047.916992
12,2019-11-25,0.3412,7146.133789
13,2019-11-26,0.9233,7218.371094
14,2019-11-27,-0.5109,7531.663573999999
15,2019-11-28,-0.1531,7463.105956999999
16,2019-11-29,0.7516,7761.243651999999
17,2019-11-30,-0.4939,7569.629883
18,2019-12-01,0.0772,7424.29248
19,2019-12-02,0.0,7321.988281
20,2019-12-03,0.5859,7320.145508
21,2019-12-04,0.8803,7252.034668000001
22,2019-12-05,0.9742,7448.307617
23,2019-12-06,0.34,7546.996581999999
24,2019-12-07,0.9823,7556.237793000001
25,2019-12-08,0.0,7564.345215
26,2019-12-09,0.0,7400.899414
27,2019-12-10,0.5267,7278.119629000001
28,2019-12-11,-0.9403,7217.427245999999
29,2019-12-12,-0.7845,7243.134276999999
30,2019-12-13,0.34,7269.68457
31,2019-12-14,0.9595,7124.673828
32,2019-12-15,0.0,7152.301758
33,2019-12-16,0.0,6932.480469
34,2019-12-17,0.9628,6640.515136999999
35,2019-12-18,-0.6966,7276.802734000001
36,2019-12-19,0.0,7202.844238
37,2019-12-20,0.8346,7218.816406
38,2019-12-21,0.8968,7191.158691
39,2019-12-22,0.0,7511.588867
40,2019-12-23,0.4685,7355.628418000001
41,2019-12-24,0.9287,7322.532227
42,2019-12-25,0.6486,7275.155762
43,2019-12-26,0.5994,7238.966797
44,2019-12-27,0.7964,7290.088379000001
45,2019-12-28,0.8985,7317.990234000001
46,2019-12-29,0.9501,7422.652831999999
47,2019-12-30,0.0,7292.995117
48,2019-12-31,0.9776,7193.599120999999
49,2020-01-01,0.8481,7200.174316
50,2020-01-02,0.4939,6985.470215
51,2020-01-03,0.0,7344.884276999999
52,2020-01-04,0.4939,7410.656738
53,2020-01-05,0.0,7411.317383
54,2020-01-06,-0.7845,7769.219238
55,2020-01-07,0.0,8163.692383
56,2020-01-08,0.626,8079.862793000001
57,2020-01-09,-0.3182,7879.071289
58,2020-01-10,0.34,8166.554198999999
59,2020-01-11,0.9924,8037.537598000001
60,2020-01-12,0.6249,8192.494141
61,2020-01-13,0.7717,8144.194336
62,2020-01-14,0.9558,8827.764648
63,2020-01-15,0.9711,8807.010742
64,2020-01-16,0.7615,8723.786133
65,2020-01-17,-0.9643,8929.038086
66,2020-01-18,0.6068,8942.808594
67,2020-01-19,0.6063,8706.245117
68,2020-01-20,-0.9169,8657.642578
69,2020-01-21,0.0258,8745.894531
70,2020-01-22,0.8843,8680.875977
71,2020-01-23,0.9936,8406.515625
72,2020-01-24,0.5267,8445.43457
73,2020-01-25,0.1027,8367.847656
74,2020-01-26,-0.3182,8596.830078
75,2020-01-27,0.0,8909.819336
76,2020-01-28,0.9694,9358.589844
77,2020-01-29,-0.62,9316.629883
78,2020-01-30,-0.8807,9508.993164
79,2020-01-31,0.8402,9350.529297
80,2020-02-01,0.8627,9392.875
81,2020-02-02,0.9575,9344.365234
82,2020-02-03,0.809,9293.521484
83,2020-02-04,0.9719,9180.962891
84,2020-02-05,0.9371,9613.423828
85,2020-02-06,0.875,9729.801758
86,2020-02-07,0.8029,9795.943359
87,2020-02-08,0.9294,9865.119141
88,2020-02-09,-0.0005,10116.67383
89,2020-02-10,0.4391,9856.611328
90,2020-02-11,0.4588,10208.23633
91,2020-02-12,0.9129,10326.05469
92,2020-02-13,0.9132,10214.37988
93,2020-02-14,-0.3711,10312.11621
94,2020-02-15,0.9959,9889.424805
95,2020-02-16,0.2718,9934.433594
96,2020-02-17,0.9246,9690.142578
97,2020-02-18,-0.25,10141.99609
98,2020-02-19,0.8766,9633.386719
99,2020-02-20,0.9446,9608.475586
100,2020-02-21,0.9272,9686.441406
101,2020-02-22,-0.3818,9663.181641
102,2020-02-23,0.8934,9924.515625
103,2020-02-24,0.9916,9650.174805
104,2020-02-25,0.9819,9341.705078
105,2020-02-26,0.9651,8820.522461
106,2020-02-27,0.7713,8784.494141
107,2020-02-28,0.967,8672.455078
108,2020-02-29,0.7003,8599.508789
109,2020-03-01,0.0,8562.454102
110,2020-03-02,0.0,8869.669922
111,2020-03-03,0.6486,8787.786133
112,2020-03-04,0.9201,8755.246094
113,2020-03-05,0.6143,9078.762695
114,2020-03-06,0.0,9122.545898
115,2020-03-07,0.9718,8909.954102
116,2020-03-08,0.7906,8108.116211
117,2020-03-09,0.6369,7923.644531
118,2020-03-10,0.9869,7909.729492
119,2020-03-11,0.9313,7911.430176000001
120,2020-03-12,-0.2805,4970.788086
121,2020-03-13,0.2709,5563.707031
122,2020-03-14,0.3387,5200.366211
123,2020-03-15,-0.6369,5392.314941
124,2020-03-16,0.9801,5014.47998
125,2020-03-17,0.975,5225.629395
126,2020-03-18,0.888,5238.438477000001
127,2020-03-19,-0.5574,6191.192871
128,2020-03-20,0.9729,6198.77832
129,2020-03-21,-0.7527,6185.066406
130,2020-03-22,0.9672,5830.254883
131,2020-03-23,-0.296,6416.314941
132,2020-03-24,-0.0595,6734.803711
133,2020-03-25,0.3187,6681.062988000001
134,2020-03-26,0.0516,6716.44043
135,2020-03-27,0.9006,6469.79834
136,2020-03-28,0.7759,6242.193848
137,2020-03-29,0.8674,5922.042969
138,2020-03-30,0.7597,6429.841797
139,2020-03-31,-0.9574,6438.644531
140,2020-04-01,0.9769,6606.776367
141,2020-04-02,0.8986,6793.624512
142,2020-04-03,0.6369,6733.387206999999
143,2020-04-04,0.9944,6867.527344
144,2020-04-05,0.9358,6791.129395
145,2020-04-06,0.7464,7271.78125
146,2020-04-07,0.5812,7176.414551000001
147,2020-04-08,0.4371,7334.098633
148,2020-04-09,0.7602,7302.089355
149,2020-04-10,-0.5023,6865.493164
150,2020-04-11,-0.9786,6859.083008
151,2020-04-12,0.3612,6971.091797
152,2020-04-13,0.498,6845.037598000001
153,2020-04-14,0.8773,6842.427734000001
154,2020-04-15,0.6369,6642.109863000001
155,2020-04-16,0.995,7116.804198999999
156,2020-04-18,0.9538,7257.665039
157,2020-04-19,0.9118,7189.424805
158,2020-04-20,0.6369,6881.958495999999
159,2020-04-21,0.5574,6880.323242
160,2020-04-22,0.0129,7117.20752
161,2020-04-23,0.5974,7429.724609000001
162,2020-04-24,0.3593,7550.900879000001
163,2020-04-25,-0.802,7569.936035
164,2020-04-26,0.9501,7679.867187999999
165,2020-04-27,0.9062,7795.601073999999
166,2020-04-28,0.967,7807.058594
167,2020-04-29,0.9284,8801.038086
168,2020-04-30,0.8909,8658.553711
169,2020-05-01,-0.8498,8864.766602
170,2020-05-02,0.9559,8988.59668
171,2020-05-03,0.6975,8897.46875
172,2020-05-04,-0.8714,8912.654297
173,2020-05-05,-0.2144,9003.070313
174,2020-05-06,-0.3057,9268.761719
175,2020-05-07,-0.0828,9951.518555
176,2020-05-08,0.1171,9842.666016
177,2020-05-09,0.9859,9593.896484
178,2020-05-10,0.893,8756.430664
179,2020-05-11,-0.3057,8601.795898
180,2020-05-12,-0.8052,8804.477539
181,2020-05-13,0.8934,9269.987305
182,2020-05-14,0.1114,9733.72168
183,2020-05-15,0.9545,9328.197266
184,2020-05-16,0.9934,9377.013672
185,2020-05-17,0.936,9670.739258
186,2020-05-18,0.3612,9726.575195
187,2020-05-19,0.9738,9729.038086
188,2020-05-20,-0.3653,9522.981445
189,2020-05-21,0.946,9081.761719
190,2020-05-22,0.7783,9182.577148
191,2020-05-23,0.9921,9209.287109
192,2020-05-24,-0.25,8790.368164
193,2020-05-25,0.9796,8906.93457
194,2020-05-26,0.9451,8835.052734
195,2020-05-27,0.8074,9181.017578
196,2020-05-28,0.8658,9525.750977
197,2020-05-29,-0.9052,9439.124023
198,2020-05-30,0.8555,9700.414063
199,2020-05-31,0.296,9461.058594
200,2020-06-01,0.4404,10167.268559999999
201,2020-06-02,-0.25,9529.803711
202,2020-06-03,-0.0258,9656.717773
203,2020-06-04,0.886,9800.636719
204,2020-06-05,0.875,9665.533203
205,2020-06-06,0.9354,9653.679688
206,2020-06-07,0.5994,9758.852539
207,2020-06-08,0.6908,9771.489258
208,2020-06-09,0.8591,9795.700195
209,2020-06-10,0.6705,9870.094727
210,2020-06-11,-0.9712,9321.78125
211,2020-06-12,0.7184,9480.84375
212,2020-06-13,0.9396,9475.277344
213,2020-06-14,0.5994,9386.788086
214,2020-06-15,0.0,9450.702148
215,2020-06-16,0.8445,9538.024414
216,2020-06-17,0.9207,9480.254883
217,2020-06-18,-0.4404,9411.84082
218,2020-06-19,0.4404,9288.018555
219,2020-06-20,-0.6436,9332.34082
220,2020-06-21,0.9393,9303.629883
221,2020-06-22,-0.6488,9648.717773
222,2020-06-23,0.969,9629.658203
223,2020-06-24,0.7506,9313.610352
224,2020-06-25,0.9186,9264.813477
225,2020-06-26,-0.2732,9162.917969
226,2020-06-27,0.6486,9045.390625
227,2020-06-28,0.765,9143.582031
228,2020-06-29,-0.9485,9190.854492
229,2020-06-30,0.0,9137.993164
230,2020-07-01,0.6369,9228.325195
231,2020-07-02,0.0,9123.410156
232,2020-07-03,0.0,9087.303711
233,2020-07-04,-0.2732,9132.488281
234,2020-07-05,0.0,9073.942383
235,2020-07-06,0.0,9375.474609
236,2020-07-07,0.0,9252.277344
237,2020-07-08,0.0,9428.333008
238,2020-07-09,0.0,9277.967773
239,2020-07-10,0.0,9278.807617
240,2020-07-11,0.2644,9240.34668
241,2020-07-12,0.0,9276.5
242,2020-07-13,0.0,9243.614258
243,2020-07-14,0.0,9243.213867
244,2020-07-15,0.0,9192.836914
245,2020-07-16,0.0,9132.227539
246,2020-07-17,0.0,9151.392578
247,2020-07-18,0.0,9159.040039
248,2020-07-19,0.0,9185.817383
